method,sample_size,replicate,sampled_files,feature,metric,value
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",subcategory,number_of_characters,10645.0
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",subcategory,percentual_error,59.671207139502116
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",subcategory,time,305.56945
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",category,levenshtein,1820.0
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",category,number_of_characters,4384.0
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",category,percentual_error,41.51459854014598
camelot,2.0,3.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_hematuria-child.pdf|']",category,time,305.56945
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,levenshtein,0.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,number_of_characters,1725.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,percentual_error,0.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",procedure,time,248.46304
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,levenshtein,11.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,number_of_characters,1450.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,percentual_error,0.7586206896551724
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",appropriateness_category,time,248.46304
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,levenshtein,12.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,number_of_characters,141.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,percentual_error,8.51063829787234
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",relative_radiation_level,time,248.46304
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,levenshtein,21.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,number_of_characters,8248.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,percentual_error,0.25460717749757517
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",subcategory,time,248.46304
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,levenshtein,0.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,number_of_characters,3278.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,percentual_error,0.0
camelot,2.0,4.0,"['guideline_breast_cancer_screening.pdf|', 'guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|']",category,time,248.46304
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",procedure,levenshtein,0.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",procedure,number_of_characters,1725.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",procedure,percentual_error,0.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",procedure,time,250.79845
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",appropriateness_category,levenshtein,11.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",appropriateness_category,number_of_characters,1450.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",appropriateness_category,percentual_error,0.7586206896551724
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",appropriateness_category,time,250.79845
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",relative_radiation_level,levenshtein,12.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",relative_radiation_level,number_of_characters,141.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",relative_radiation_level,percentual_error,8.51063829787234
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",relative_radiation_level,time,250.79845
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",subcategory,levenshtein,21.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",subcategory,number_of_characters,8248.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",subcategory,percentual_error,0.25460717749757517
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",subcategory,time,250.79845
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",category,levenshtein,0.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",category,number_of_characters,3278.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",category,percentual_error,0.0
camelot,2.0,5.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_breast_cancer_screening.pdf|']",category,time,250.79845
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,levenshtein,61.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,number_of_characters,3985.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,percentual_error,1.5307402760351319
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",procedure,time,291.06058
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",appropriateness_category,levenshtein,45.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",appropriateness_category,number_of_characters,2478.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",appropriateness_category,percentual_error,1.8159806295399514
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",appropriateness_category,time,291.06058
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",relative_radiation_level,levenshtein,126.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",relative_radiation_level,number_of_characters,328.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",relative_radiation_level,percentual_error,38.41463414634146
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",relative_radiation_level,time,291.06058
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",subcategory,levenshtein,119.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",subcategory,number_of_characters,17014.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",subcategory,percentual_error,0.6994240037616081
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",subcategory,time,291.06058
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",category,levenshtein,0.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",category,number_of_characters,3511.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",category,percentual_error,0.0
camelot,2.0,6.0,"['guideline_back_pain-child.pdf|', 'guideline_breast_implant_evaluation.pdf|']",category,time,291.06058
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,levenshtein,91.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,number_of_characters,2761.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,percentual_error,3.2959072799710247
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",procedure,time,190.19698
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,levenshtein,15.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,number_of_characters,1584.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,percentual_error,0.946969696969697
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",appropriateness_category,time,190.19698
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,levenshtein,24.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,number_of_characters,141.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,percentual_error,17.02127659574468
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",relative_radiation_level,time,190.19698
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,levenshtein,11.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,number_of_characters,11044.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,percentual_error,0.099601593625498
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",subcategory,time,190.19698
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,levenshtein,0.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,number_of_characters,1705.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,percentual_error,0.0
camelot,2.0,7.0,"['guideline_hematuria.pdf|', 'guideline_acute_pyelonephritis.pdf|']",category,time,190.19698
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",procedure,levenshtein,2613.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",procedure,number_of_characters,4833.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",procedure,percentual_error,54.06579764121664
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",procedure,time,289.70609
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,levenshtein,1626.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,number_of_characters,2781.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,percentual_error,58.46817691477886
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,time,289.70609
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,levenshtein,266.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,number_of_characters,348.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,percentual_error,76.4367816091954
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,time,289.70609
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,levenshtein,6456.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,number_of_characters,14841.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,percentual_error,43.501111784920155
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,time,289.70609
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",category,levenshtein,1820.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",category,number_of_characters,3171.0
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",category,percentual_error,57.395143487858725
camelot,2.0,8.0,"['guideline_hematuria-child.pdf|', 'guideline_back_pain-child.pdf|']",category,time,289.70609
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",procedure,levenshtein,61.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",procedure,number_of_characters,3444.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",procedure,percentual_error,1.7711962833914054
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",procedure,time,299.89494
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,levenshtein,11.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,number_of_characters,2150.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,percentual_error,0.5116279069767441
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",appropriateness_category,time,299.89494
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,levenshtein,138.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,number_of_characters,308.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,percentual_error,44.8051948051948
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",relative_radiation_level,time,299.89494
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,levenshtein,104.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,number_of_characters,12783.0
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,percentual_error,0.8135805366502386
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",subcategory,time,299.89494
camelot,2.0,9.0,"['guideline_breast_imaging_of_pregnant_and_lactating_women.pdf|', 'guideline_back_pain-child.pdf|']",category,levenshtein,0.0
